"time (s)","v("/out" ?result "tran-tran") (V)"
8.457E-8,0.2535
8.458E-8,0.2535
8.458E-8,0.2535
8.459E-8,0.2535
8.461E-8,0.2535
8.461E-8,0.2535
8.461E-8,0.2535
8.461E-8,0.2535
8.461E-8,0.2535
8.462E-8,0.2535
8.463E-8,0.2535
8.465E-8,0.2535
8.468E-8,0.2535
8.471E-8,0.2535
8.471E-8,0.2535
8.471E-8,0.2535
8.471E-8,0.2535
8.472E-8,0.2535
8.472E-8,0.2535
8.472E-8,0.2535
8.473E-8,0.2535
8.474E-8,0.2535
8.475E-8,0.2535
8.475E-8,0.2535
8.475E-8,0.2535
8.475E-8,0.2535
8.476E-8,0.2535
8.476E-8,0.2535
8.477E-8,0.2535
8.48E-8,0.2535
8.483E-8,0.2535
8.486E-8,0.2535
8.486E-8,0.2535
8.486E-8,0.2535
8.486E-8,0.2535
8.486E-8,0.2535
8.486E-8,0.2535
8.486E-8,0.2535
8.487E-8,0.2535
8.488E-8,0.2535
8.489E-8,0.2535
8.489E-8,0.2535
8.489E-8,0.2535
8.49E-8,0.2535
8.49E-8,0.2535
8.49E-8,0.2535
8.492E-8,0.2535
8.494E-8,0.2535
8.497E-8,0.2535
8.5E-8,0.2535
8.5E-8,0.2535
8.5E-8,0.2535
8.5E-8,0.2535
8.5E-8,0.2535
8.5E-8,0.2535
8.501E-8,0.2535
8.501E-8,0.2535
8.502E-8,0.2535
8.504E-8,0.2535
8.504E-8,0.2535
8.504E-8,0.2535
8.504E-8,0.2535
8.504E-8,0.2535
8.505E-8,0.2535
8.506E-8,0.2535
8.508E-8,0.2535
8.511E-8,0.2535
8.514E-8,0.2535
8.514E-8,0.2535
8.514E-8,0.2535
8.514E-8,0.2535
8.514E-8,0.2535
8.515E-8,0.2535
8.515E-8,0.2535
8.515E-8,0.2535
8.517E-8,0.2535
8.518E-8,0.2535
8.518E-8,0.2535
8.518E-8,0.2535
8.518E-8,0.2535
8.518E-8,0.2535
8.519E-8,0.2535
8.52E-8,0.2535
8.522E-8,0.2535
8.526E-8,0.2535
8.529E-8,0.2535
8.529E-8,0.2535
8.529E-8,0.2535
8.529E-8,0.2535
8.529E-8,0.2535
8.529E-8,0.2535
8.529E-8,0.2535
8.53E-8,0.2535
8.531E-8,0.2535
8.532E-8,0.2535
8.532E-8,0.2535
8.532E-8,0.2535
8.532E-8,0.2535
8.533E-8,0.2535
8.533E-8,0.2535
8.534E-8,0.2535
8.537E-8,0.2535
8.540E-8,0.2535
8.543E-8,0.2535
8.543E-8,0.2535
8.543E-8,0.2535
8.543E-8,0.2535
8.543E-8,0.2535
8.543E-8,0.2535
8.543E-8,0.2535
8.544E-8,0.2535
8.545E-8,0.2535
8.546E-8,0.2535
8.547E-8,0.2535
8.547E-8,0.2535
8.547E-8,0.2535
8.547E-8,0.2535
8.548E-8,0.2535
8.549E-8,0.2535
8.551E-8,0.2535
8.554E-8,0.2535
8.557E-8,0.2535
8.557E-8,0.2535
8.557E-8,0.2535
8.557E-8,0.2535
8.557E-8,0.2535
8.557E-8,0.2535
8.558E-8,0.2535
8.558E-8,0.2535
8.559E-8,0.2535
8.561E-8,0.2535
8.561E-8,0.2535
8.561E-8,0.2535
8.561E-8,0.2535
8.561E-8,0.2535
8.562E-8,0.2535
8.563E-8,0.2535
8.565E-8,0.2535
8.568E-8,0.2535
8.571E-8,0.2535
8.571E-8,0.2535
8.571E-8,0.2535
8.571E-8,0.2535
8.572E-8,0.2535
8.572E-8,0.2535
8.572E-8,0.2555
8.572E-8,0.2578
8.573E-8,0.2578
8.574E-8,0.2578
8.575E-8,0.2578
8.575E-8,0.2578
8.575E-8,0.2578
8.575E-8,0.2578
8.576E-8,0.2578
8.576E-8,0.2578
8.577E-8,0.2578
8.58E-8,0.2578
8.583E-8,0.2578
8.586E-8,0.2578
8.586E-8,0.2578
8.586E-8,0.2578
8.586E-8,0.2578
8.586E-8,0.2578
8.586E-8,0.2578
8.586E-8,0.2578
8.587E-8,0.2578
8.588E-8,0.2578
8.589E-8,0.2578
8.589E-8,0.2578
8.589E-8,0.2578
8.59E-8,0.2578
8.59E-8,0.2578
8.59E-8,0.2578
8.592E-8,0.2578
8.594E-8,0.2578
8.597E-8,0.2578
8.6E-8,0.2578
8.6E-8,0.2578
8.6E-8,0.2578
8.6E-8,0.2578
8.6E-8,0.2578
8.6E-8,0.2578
8.601E-8,0.2578
8.601E-8,0.2578
8.602E-8,0.2578
8.604E-8,0.2578
8.604E-8,0.2578
8.604E-8,0.2578
8.604E-8,0.2578
8.604E-8,0.2578
8.605E-8,0.2578
8.606E-8,0.2578
8.608E-8,0.2578
8.611E-8,0.2578
8.614E-8,0.2578
8.614E-8,0.2578
8.614E-8,0.2578
8.614E-8,0.2578
8.614E-8,0.2578
8.615E-8,0.2578
8.615E-8,0.2578
8.615E-8,0.2578
8.617E-8,0.2578
8.618E-8,0.2578
8.618E-8,0.2578
8.618E-8,0.2578
8.618E-8,0.2578
8.618E-8,0.2578
8.619E-8,0.2578
8.620E-8,0.2578
8.622E-8,0.2578
8.626E-8,0.2578
8.629E-8,0.2578
8.629E-8,0.2578
8.629E-8,0.2578
8.629E-8,0.2578
8.629E-8,0.2578
8.629E-8,0.2578
8.629E-8,0.2578
8.63E-8,0.2578
8.631E-8,0.2578
8.632E-8,0.2578
8.632E-8,0.2578
8.632E-8,0.2578
8.632E-8,0.2578
8.633E-8,0.2578
8.633E-8,0.2578
8.634E-8,0.2578
8.637E-8,0.2578
8.64E-8,0.2578
8.643E-8,0.2578
8.643E-8,0.2578
8.643E-8,0.2578
8.643E-8,0.2578
8.643E-8,0.2578
8.643E-8,0.2578
8.643E-8,0.2578
8.644E-8,0.2578
8.645E-8,0.2578
8.646E-8,0.2578
8.647E-8,0.2578
8.647E-8,0.2578
8.647E-8,0.2578
8.647E-8,0.2578
8.648E-8,0.2578
8.649E-8,0.2578
8.651E-8,0.2578
8.654E-8,0.2578
8.657E-8,0.2578
8.657E-8,0.2578
8.657E-8,0.2578
8.657E-8,0.2578
8.657E-8,0.2578
8.657E-8,0.2578
8.658E-8,0.2578
