"time (s)","wave_55()"
1.784E-7,0.5285
1.784E-7,0.5285
1.784E-7,0.5285
1.784E-7,0.5285
1.784E-7,0.5285
1.784E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.785E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.786E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.787E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.788E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5285
1.789E-7,0.5295
1.789E-7,0.5307
1.789E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5307
1.79E-7,0.5317
1.79E-7,0.5328
1.79E-7,0.5328
1.79E-7,0.5328
1.79E-7,0.5328
1.79E-7,0.5328
1.79E-7,0.5328
1.79E-7,0.5328
1.79E-7,0.5328
1.79E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.791E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.792E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.793E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.794E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.795E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.796E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.797E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.798E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.799E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.8E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.801E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.802E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.803E-7,0.5328
1.804E-7,0.5328
1.804E-7,0.5328
1.804E-7,0.5328
1.804E-7,0.5328
1.804E-7,0.5328
1.804E-7,0.5328
1.804E-7,0.5338
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5350
1.804E-7,0.5360
1.804E-7,0.5371
1.804E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.805E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.806E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.807E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.808E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.809E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.81E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.811E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.812E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.813E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.814E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.815E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.816E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.817E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.818E-7,0.5371
1.819E-7,0.5371
1.819E-7,0.5371
1.819E-7,0.5371
1.819E-7,0.5371
1.819E-7,0.5371
1.819E-7,0.5371
1.819E-7,0.5381
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5393
1.819E-7,0.5403
1.819E-7,0.5414
1.819E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.82E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.821E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.822E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.823E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.824E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.825E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.826E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.827E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.828E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.829E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.83E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.831E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5414
1.832E-7,0.5424
1.832E-7,0.5436
1.832E-7,0.5436
1.832E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5436
1.833E-7,0.5446
1.833E-7,0.5457
1.833E-7,0.5457
1.833E-7,0.5457
1.833E-7,0.5457
1.833E-7,0.5457
1.833E-7,0.5457
1.833E-7,0.5457
1.833E-7,0.5457
1.833E-7,0.5457
1.833E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.834E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.835E-7,0.5457
1.836E-7,0.5457
1.836E-7,0.5457
1.836E-7,0.5457
1.836E-7,0.5457
1.836E-7,0.5457
1.836E-7,0.5457
1.836E-7,0.5457
1.836E-7,0.5457
